id,scores_available,title,question_set,date,location
14481,1,"Квиз, плиз! SPB",242,"23 февраля/Воскресенье, 18:00",Metropolis Kitchen & Bar
14479,1,"Квиз, плиз! SPB",242,"22 февраля/Суббота, 19:30",Street Food Bar №1
14480,1,"Квиз, плиз! SPB",241,"22 февраля/Суббота, 17:00",MAD MAX
14477,1,"Квиз, плиз! SPB",241,"21 февраля/Пятница, 19:30",Street Food Bar №1
14476,1,"Квиз, плиз! SPB",241,"20 февраля/Четверг, 19:30",MAD MAX
14474,1,"Квиз, плиз! SPB",240,"19 февраля/Среда, 19:30",ПАБ84
14473,1,"Квиз, плиз! SPB",240,"18 февраля/Вторник, 19:30",Grand Bianco
14267,1,"Квиз, плиз! SPB",239,"16 февраля/Воскресенье, 19:00",Street Food Bar №1
14265,1,"Квиз, плиз! SPB",239,"15 февраля/Суббота, 17:00",MAD MAX
14264,1,"Квиз, плиз! SPB",238,"14 февраля/Пятница, 19:30",MAD MAX
14263,1,"Квиз, плиз! SPB",238,"13 февраля/Четверг, 19:30",Grand Bianco
14262,1,"Квиз, плиз! SPB",237,"12 февраля/Среда, 19:30",Grand Bianco
14261,1,"Квиз, плиз! SPB",237,"11 февраля/Вторник, 19:30",Grand Bianco
14039,1,"Квиз, плиз! SPB",236,"8 февраля/Суббота, 19:30",Street Food Bar №1
14037,1,"Квиз, плиз! SPB",236,"8 февраля/Суббота, 17:00",MAD MAX
14038,1,"Квиз, плиз! SPB",235,"8 февраля/Суббота, 15:30",Street Food Bar №1
14036,1,"Квиз, плиз! SPB",235,"7 февраля/Пятница, 19:30",MAD MAX
14035,1,"Квиз, плиз! SPB",234,"6 февраля/Четверг, 19:30",MAD MAX
14034,1,"Квиз, плиз! SPB",234,"5 февраля/Среда, 19:30",Grand Bianco
13862,1,"Квиз, плиз! SPB",233,"1 февраля/Суббота, 18:00",Grand Bianco
13838,1,"Квиз, плиз! SPB",233,"1 февраля/Суббота, 17:00",MAD MAX
13837,1,"Квиз, плиз! SPB",232,"31 января/Пятница, 19:30",MAD MAX
13836,1,"Квиз, плиз! SPB",232,"30 января/Четверг, 20:00",Квартира 8
13835,1,"Квиз, плиз! SPB",233,"30 января/Четверг, 19:30",Grand Bianco
13834,1,"Квиз, плиз! SPB",231,"29 января/Среда, 19:30",Grand Bianco
13745,1,"Квиз, плиз! SPB",231,"25 января/Суббота, 17:00",MAD MAX
13744,1,"Квиз, плиз! SPB",230,"24 января/Пятница, 19:30",MAD MAX
13743,1,"Квиз, плиз! SPB",230,"22 января/Среда, 19:30",Grand Bianco
13742,1,"Квиз, плиз! SPB",229,"21 января/Вторник, 19:30",Grand Bianco
13506,1,"Квиз, плиз! SPB",228,"19 января/Воскресенье, 18:00",Grand Bianco
13504,1,"Квиз, плиз! SPB",228,"18 января/Суббота, 18:00",Street Food Bar №1
13505,1,"Квиз, плиз! SPB",229,"18 января/Суббота, 17:00",MAD MAX
13503,1,"Квиз, плиз! SPB",228,"17 января/Пятница, 19:30",MAD MAX
13502,1,"Квиз, плиз! SPB",227,"16 января/Четверг, 20:00",Metropolis Kitchen & Bar
13500,1,"Квиз, плиз! SPB",227,"14 января/Вторник, 20:00",Metropolis Kitchen & Bar
13221,1,"Квиз, плиз! SPB",226,"11 января/Суббота, 17:00",MAD MAX
13220,1,"Квиз, плиз! SPB",226,"10 января/Пятница, 19:30",MAD MAX
13218,1,"Квиз, плиз! SPB",225,"8 января/Среда, 18:00",Street Food Bar №1
13195,1,"Квиз, плиз! SPB",225,"4 января/Суббота, 18:00",Metropolis Kitchen & Bar
13065,1,"Квиз, плиз! SPB",224,"28 декабря/Суббота, 15:30",Street Food Bar №1
13064,1,"Квиз, плиз! SPB",224,"26 декабря/Четверг, 20:00",Metropolis Kitchen & Bar
13062,1,"Квиз, плиз! SPB",223,"24 декабря/Вторник, 19:30",MAD MAX
12948,1,"Квиз, плиз! SPB",223,"22 декабря/Воскресенье, 18:00",Street Food Bar №1
12946,1,"Квиз, плиз! SPB",222,"21 декабря/Суббота, 18:00",Street Food Bar №1
12945,1,"Квиз, плиз! SPB",222,"20 декабря/Пятница, 20:00",Metropolis Kitchen & Bar
12943,1,"Квиз, плиз! SPB",221,"18 декабря/Среда, 19:30",Street Food Bar №1
12942,1,"Квиз, плиз! SPB",221,"17 декабря/Вторник, 19:30",Grand Bianco
12700,1,"Квиз, плиз! SPB",220,"14 декабря/Суббота, 18:00",Street Food Bar №1
12699,1,"Квиз, плиз! SPB",219,"14 декабря/Суббота, 16:00",MAD MAX
12698,1,"Квиз, плиз! SPB",220,"13 декабря/Пятница, 19:30",Street Food Bar №1
12697,1,"Квиз, плиз! SPB",218,"12 декабря/Четверг, 20:00",Metropolis Kitchen & Bar
12696,1,[Битва городов] SPB,3,"11 декабря/Среда, 19:30",MAXIMILIAN
12695,1,"Квиз, плиз! SPB",218,"10 декабря/Вторник, 19:30",Grand Bianco
12519,1,"Квиз, плиз! SPB",216,"7 декабря/Суббота, 18:00",Grand Bianco
12520,1,"Квиз, плиз! SPB",217,"7 декабря/Суббота, 18:00",Street Food Bar №1
12518,1,"Квиз, плиз! SPB",217,"6 декабря/Пятница, 19:30",Street Food Bar №1
12517,1,"Квиз, плиз! SPB",216,"5 декабря/Четверг, 19:30",Grand Bianco
12336,1,"Квиз, плиз! SPB",215,"1 декабря/Воскресенье, 18:00",Metropolis Kitchen & Bar
12334,1,"Квиз, плиз! SPB",215,"30 ноября/Суббота, 18:00",MAD MAX
12333,1,"Квиз, плиз! SPB",214,"29 ноября/Пятница, 19:30",MAD MAX
12332,1,"Квиз, плиз! SPB",214,"28 ноября/Четверг, 19:30",Street Food Bar №1
12130,1,"Квиз, плиз! SPB",213,"23 ноября/Суббота, 18:00",Street Food Bar №1
12129,1,"Квиз, плиз! SPB",213,"22 ноября/Пятница, 19:30",Street Food Bar №1
12128,1,"Квиз, плиз! SPB",212,"21 ноября/Четверг, 19:30",Grand Bianco
12127,1,"Квиз, плиз! SPB",212,"20 ноября/Среда, 19:30",Grand Bianco
11941,1,"Квиз, плиз! SPB",211,"16 ноября/Суббота, 18:00",MAD MAX
11940,1,"Квиз, плиз! SPB",211,"15 ноября/Пятница, 19:30",MAD MAX
11938,1,"Квиз, плиз! SPB",210,"14 ноября/Четверг, 19:30",Grand Bianco
11936,1,"Квиз, плиз! SPB",210,"12 ноября/Вторник, 19:30",Grizzly Bar
11759,1,"Квиз, плиз! SPB",209,"10 ноября/Воскресенье, 18:00",Grand Bianco
11758,1,"Квиз, плиз! SPB",209,"8 ноября/Пятница, 19:30",Street Food Bar №1
11757,1,"Квиз, плиз! SPB",208,"7 ноября/Четверг, 19:30",Grand Bianco
11756,1,"Квиз, плиз! SPB",208,"6 ноября/Среда, 19:30",Grand Bianco
11653,1,"Квиз, плиз! SPB",207,"2 ноября/Суббота, 18:00",Grand Bianco
11652,1,"Квиз, плиз! SPB",207,"1 ноября/Пятница, 19:30",Street Food Bar №1
11650,0,,,,
11651,0,,,,
11649,0,,,,
11647,1,"Квиз, плиз! SPB",206,"29 октября/Вторник, 19:30",Metropolis Kitchen & Bar
11411,1,"Квиз, плиз! SPB",206,"27 октября/Воскресенье, 18:00",Street Food Bar №1
11410,1,"Квиз, плиз! SPB",205,"26 октября/Суббота, 18:00",Grand Bianco
11409,1,"Квиз, плиз! SPB",205,"25 октября/Пятница, 20:00",Grand Bianco
11408,1,"Квиз, плиз! SPB",204,"24 октября/Четверг, 20:00",Grand Bianco
11407,1,"Квиз, плиз! SPB",204,"23 октября/Среда, 19:30",Street Food Bar №1
11249,1,"Квиз, плиз! SPB",203,"20 октября/Воскресенье, 18:00",Grand Bianco
11248,1,"Квиз, плиз! SPB",203,"19 октября/Суббота, 18:00",MAD MAX
11247,1,"Квиз, плиз! SPB",202,"18 октября/Пятница, 19:30",MAD MAX
11246,1,"Квиз, плиз! SPB",202,"17 октября/Четверг, 20:00",Grand Bianco
11152,1,"Квиз, плиз! SPB",201,"11 октября/Пятница, 19:30",MAD MAX
11151,1,"Квиз, плиз! SPB",201,"9 октября/Среда, 19:30",Street Food Bar №1
11150,0,,,,
10943,1,"Квиз, плиз! SPB",200,"6 октября/Воскресенье, 18:00",Grand Bianco
10942,1,"Квиз, плиз! SPB",200,"4 октября/Пятница, 19:30",MAD MAX
10964,0,,,,
10963,0,,,,
10736,1,"Квиз, плиз! SPB",199,"28 сентября/Суббота, 18:00",Metropolis Kitchen & Bar
10735,1,"Квиз, плиз! SPB",199,"27 сентября/Пятница, 20:00",Grand Bianco
10734,1,"Квиз, плиз! SPB",198,"26 сентября/Четверг, 19:30",Street Food Bar №1
10733,1,"Квиз, плиз! SPB",198,"25 сентября/Среда, 19:30",Street Food Bar №1
10612,1,[Битва городов] SPB,2,"22 сентября/Воскресенье, 17:00",MAXIMILIAN
10611,1,"Квиз, плиз! SPB",197,"21 сентября/Суббота, 18:00",MAD MAX
10610,1,"Квиз, плиз! SPB",197,"19 сентября/Четверг, 19:30",Street Food Bar №1
10467,1,"Квиз, плиз! SPB",196,"15 сентября/Воскресенье, 18:00",Street Food Bar №1
10466,1,"Квиз, плиз! SPB",196,"14 сентября/Суббота, 18:00",MAD MAX
10465,1,"Квиз, плиз! SPB",195,"12 сентября/Четверг, 19:30",Street Food Bar №1
10464,1,"Квиз, плиз! SPB",195,"11 сентября/Среда, 19:30",Street Food Bar №1
10302,1,"Квиз, плиз! SPB",194,"8 сентября/Воскресенье, 18:00",Grand Bianco
10301,1,"Квиз, плиз! SPB",194,"7 сентября/Суббота, 18:00",Street Food Bar №1
10300,1,"Квиз, плиз! SPB",193,"6 сентября/Пятница, 20:00",Food Park
10299,1,"Квиз, плиз! SPB",193,"5 сентября/Четверг, 19:30",Street Food Bar №1
10142,1,"Квиз, плиз! SPB",192,"1 сентября/Воскресенье, 18:00",Grand Bianco
10141,1,"Квиз, плиз! SPB",192,"31 августа/Суббота, 18:00",Street Food Bar №1
10138,1,"Квиз, плиз! SPB",191,"29 августа/Четверг, 19:30",Street Food Bar №1
10137,1,"Квиз, плиз! SPB",191,"28 августа/Среда, 19:30",Street Food Bar №1
9956,0,"Квиз, плиз! SPB",190,"25 августа/Воскресенье, 18:00",Street Food Bar №1
9955,1,"Квиз, плиз! SPB",190,"24 августа/Суббота, 18:00",Metropolis Kitchen & Bar
9953,1,"Квиз, плиз! SPB",189,"22 августа/Четверг, 19:30",Street Food Bar №1
9950,1,"Квиз, плиз! SPB",188,"20 августа/Вторник, 20:00",MAXIMILIAN
9819,1,"Квиз, плиз! SPB",188,"18 августа/Воскресенье, 18:00",Grand Bianco
9818,1,"Квиз, плиз! SPB",187,"17 августа/Суббота, 18:00",MAD MAX
9817,1,"Квиз, плиз! SPB",187,"16 августа/Пятница, 20:00",Grand Bianco
9816,1,"Квиз, плиз! SPB",186,"15 августа/Четверг, 19:30",Street Food Bar №1
9815,1,"Квиз, плиз! SPB",186,"14 августа/Среда, 19:30",Street Food Bar №1
9652,1,"Квиз, плиз! SPB",185,"11 августа/Воскресенье, 18:00",Grand Bianco
9651,1,"Квиз, плиз! SPB",185,"10 августа/Суббота, 18:00",Grand Bianco
9650,1,"Квиз, плиз! SPB",184,"9 августа/Пятница, 20:00",MAD MAX
9649,1,"Квиз, плиз! SPB",184,"8 августа/Четверг, 19:30",Street Food Bar №1
9540,1,"Квиз, плиз! SPB",183,"3 августа/Суббота, 18:00",MAD MAX
9538,1,"Квиз, плиз! SPB",183,"2 августа/Пятница, 20:00",Grand Bianco
9535,0,"Квиз, плиз! SPB",182,"1 августа/Четверг, 19:30",Street Food Bar №1
9533,1,"Квиз, плиз! SPB",182,"30 июля/Вторник, 20:00",MAXIMILIAN
9377,1,"Квиз, плиз! SPB",181,"26 июля/Пятница, 19:30",Street Food Bar №1
9376,1,"Квиз, плиз! SPB",181,"25 июля/Четверг, 19:30",Street Food Bar №1
9375,1,"Квиз, плиз! SPB",180,"24 июля/Среда, 19:30",Street Food Bar №1
9278,1,"Квиз, плиз! SPB",180,"21 июля/Воскресенье, 18:00",Grand Bianco
9277,1,"Квиз, плиз! SPB",179,"20 июля/Суббота, 18:00",Grand Bianco
9276,1,"Квиз, плиз! SPB",179,"18 июля/Четверг, 19:30",Street Food Bar №1
9274,1,"Квиз, плиз! SPB",178,"16 июля/Вторник, 20:00",MAXIMILIAN
9131,1,"Квиз, плиз! SPB",178,"11 июля/Четверг, 19:30",Street Food Bar №1
9130,1,"Квиз, плиз! SPB",177,"10 июля/Среда, 19:30",Street Food Bar №1
8953,1,"Квиз, плиз! SPB",177,"7 июля/Воскресенье, 18:00",Grand Bianco
8952,1,"Квиз, плиз! SPB",176,"6 июля/Суббота, 18:00",Grand Bianco
8951,1,"Квиз, плиз! SPB",176,"5 июля/Пятница, 19:30",Street Food Bar №1
8848,1,"Квиз, плиз! SPB",175,"30 июня/Воскресенье, 18:00",Grand Bianco
8847,1,"Квиз, плиз! SPB",175,"29 июня/Суббота, 18:00",Grand Bianco
8846,1,"Квиз, плиз! SPB",174,"27 июня/Четверг, 19:30",Street Food Bar №1
8845,1,"Квиз, плиз!  SPB",174,"26 июня/Среда, 19:30",Street Food Bar №1
8693,0,"Квиз, плиз!  SPB",173,"23 июня/Воскресенье, 18:00",Street Food Bar №1
8690,0,"Квиз, плиз! SPB",173,"22 июня/Суббота, 18:00",Grand Bianco
8682,0,"Квиз, плиз! SPB",172,"19 июня/Среда, 19:30",Street Food Bar №1
8566,0,"Квиз, плиз! SPB",171,"16 июня/Воскресенье, 18:00",Street Food Bar №1
8565,0,"Квиз, плиз! SPB",171,"15 июня/Суббота, 16:00",MAXIMILIAN
8564,0,"Квиз, плиз! SPB",170,"14 июня/Пятница, 19:30",Street Food Bar №1
8563,0,"Квиз, плиз! SPB",170,"13 июня/Четверг, 20:00",VSЁХОРОШО!
8430,0,"Квиз, плиз! SPB",169,"9 июня/Воскресенье, 18:00",Grand Bianco
8429,0,"Квиз, плиз! SPB",169,"7 июня/Пятница, 20:00",Grand Bianco
8428,0,"Квиз, плиз! SPB",168,"6 июня/Четверг, 20:00",VSЁХОРОШО!
8427,0,"Квиз, плиз! SPB",168,"5 июня/Среда, 19:30",Street Food Bar №1
8279,0,"Квиз, плиз!  SPB",167,"2 июня/Воскресенье, 18:00",Grand Bianco
8278,0,"Квиз, плиз! SPB",167,"31 мая/Пятница, 20:00",Grand Bianco
8277,0,,,,
8297,0,"Квиз, плиз! SPB",166,"28 мая/Вторник, 20:00",MAXIMILIAN
8120,0,"Квиз, плиз! SPB",165,"25 мая/Суббота, 18:00",Grand Bianco
8119,0,"Квиз, плиз! SPB",165,"24 мая/Пятница, 20:00",Grand Bianco
8118,0,"Квиз, плиз! SPB",164,"23 мая/Четверг, 20:00",VSЁХОРОШО!
8117,0,"Квиз, плиз! SPB",164,"22 мая/Среда, 19:30",Street Food Bar №1
8014,0,"Квиз, плиз! SPB",163,"19 мая/Воскресенье, 18:00",Street Food Bar №1
8013,0,"Квиз, плиз! SPB",163,"18 мая/Суббота, 18:00",Grand Bianco
8012,0,"Квиз, плиз! SPB",162,"17 мая/Пятница, 20:00",Grand Bianco
8011,0,"Квиз, плиз! SPB",162,"16 мая/Четверг, 20:00",VSЁХОРОШО!
7885,0,"Квиз, плиз! SPB",161,"12 мая/Воскресенье, 18:00",Street Food Bar №1
7884,0,"Квиз, плиз! SPB",161,"10 мая/Пятница, 18:00",Grand Bianco
7883,0,"Квиз, плиз! SPB",160,"9 мая/Четверг, 18:00",Grand Bianco
7882,0,"Квиз, плиз! SPB",160,"8 мая/Среда, 19:30",Street Food Bar №1
7747,0,"Квиз, плиз! SPB ",159,"5 мая/Воскресенье, 18:00",Metropolis Kitchen & Bar
7746,0,"Квиз, плиз! SPB ",159,"2 мая/Четверг, 18:00",Street Food Bar №1
7744,0,"Квиз, плиз! SPB ",158,"30 апреля/Вторник, 20:00",MAXIMILIAN
7614,0,"Квиз, плиз! SPB",157,"28 апреля/Воскресенье, 18:00",Metropolis Kitchen & Bar
7613,0,"Квиз, плиз! SPB",157,"27 апреля/Суббота, 18:00",Grand Bianco
7612,0,"Квиз, плиз! SPB",157,"25 апреля/Четверг, 20:00",Discount
7610,0,"Квиз, плиз! SPB",156,"24 апреля/Среда, 19:30",Street Food Bar №1
7609,0,"Квиз, плиз! SPB",156,"23 апреля/Вторник, 20:00",MAXIMILIAN
7463,0,"Квиз, плиз! SPB",155,"21 апреля/Воскресенье, 18:00",MAXIMILIAN
7462,0,"Квиз, плиз! SPB",154,"20 апреля/Суббота, 18:00",Metropolis Kitchen & Bar
7460,0,"Квиз, плиз! SPB",154,"16 апреля/Вторник, 20:00",MAXIMILIAN
7292,0,"Квиз, плиз! SPB",153,"14 апреля/Воскресенье, 18:30",MAXIMILIAN
7291,0,"Квиз, плиз! SPB",153,"13 апреля/Суббота, 20:00",Grand Bianco
7288,0,"Квиз, плиз! SPB",152,"13 апреля/Суббота, 16:00",Grand Bianco
7290,0,"Квиз, плиз! SPB",152,"10 апреля/Среда, 19:30",Street Food Bar №1
7103,0,"Квиз, плиз! SPB",151,"6 апреля/Суббота, 16:00",Grand Bianco
7102,0,"Квиз, плиз! SPB",151,"3 апреля/Среда, 19:30",Street Food Bar №1
7101,0,"Квиз, плиз! SPB",150,"2 апреля/Вторник, 20:00",MAXIMILIAN
6959,0,"Квиз, плиз! SPB",149,"31 марта/Воскресенье, 18:00",Grand Bianco
6958,0,"Квиз, плиз! SPB",149,"30 марта/Суббота, 18:00",Grand Bianco
6955,0,"Квиз, плиз! SPB",148,"27 марта/Среда, 19:30",Street Food Bar №1
6954,0,"Квиз, плиз! SPB",148,"26 марта/Вторник, 20:00",MAXIMILIAN
6781,0,"Квиз, плиз! SPB",147,"23 марта/Суббота, 20:00",Grand Bianco
6780,0,"Квиз, плиз! SPB",147,"23 марта/Суббота, 16:00",Grand Bianco
6779,0,"Квиз, плиз! SPB",146,"22 марта/Пятница, 20:00",Grand Bianco
6778,0,"Квиз, плиз! SPB",146,"21 марта/Четверг, 20:00",Metropolis Kitchen & Bar
6777,0,"Квиз, плиз! SPB",145,"19 марта/Вторник, 20:00",MAXIMILIAN
6624,0,"Квиз, плиз! SPB",145,"17 марта/Воскресенье, 16:00",MAXIMILIAN
6623,0,"Квиз, плиз! SPB",144,"16 марта/Суббота, 16:00",MAD MAX
6622,0,"Квиз, плиз! SPB",144,"15 марта/Пятница, 20:00",Grand Bianco
6621,0,"Квиз, плиз! SPB",143,"14 марта/Четверг, 19:30",Street Food Bar №1
6620,0,"Квиз, плиз! SPB",143,"13 марта/Среда, 19:30",Street Food Bar №1
6480,0,"Квиз, плиз!",142,"8 марта/Пятница, 18:00",Street Food Bar №1
6479,0,"Квиз, плиз!",142,"7 марта/Четверг, 20:00",Metropolis Kitchen & Bar
6520,0,"Квиз, плиз! SPB",141,"6 марта/Среда, 20:00",Discount
6478,0,"Квиз, плиз!",141,"5 марта/Вторник, 20:00",MAXIMILIAN
6397,0,"Квиз, плиз! SPB",140,"3 марта/Воскресенье, 18:00",Grand Bianco
6396,0,"Квиз, плиз! SPB",140,"2 марта/Суббота, 18:00",Street Food Bar №1
6234,0,"Квиз, плиз! SPB",139,"23 февраля/Суббота, 18:00",Street Food Bar №1
6233,0,"Квиз, плиз! SPB",139,"23 февраля/Суббота, 18:00",Royal Beach
6231,0,"Квиз, плиз! SPB",138,"21 февраля/Четверг, 20:00",Maximilian Hall
6077,0,"Квиз, плиз! SPB",137,"15 февраля/Пятница, 20:00",Grand Bianco
6076,0,"Квиз, плиз! SPB",136,"14 февраля/Четверг, 19:30",Street Food Bar №1
6074,0,"Квиз, плиз! SPB",137,"13 февраля/Среда, 20:00",MAXIMILIAN
6073,0,"Квиз, плиз! SPB",136,"12 февраля/Вторник, 20:00",MAXIMILIAN
5956,0,"Квиз, плиз! SPB",135,"10 февраля/Воскресенье, 18:00",Street Food Bar №1
5955,0,"Квиз, плиз! SPB",135,"8 февраля/Пятница, 20:00",Grand Bianco
5954,0,"Квиз, плиз! SPB",134,"7 февраля/Четверг, 19:30",Street Food Bar №1
5953,0,"Квиз, плиз! SPB",134,"6 февраля/Среда, 19:30",Street Food Bar №1
5952,0,"Квиз, плиз! SPB",133,"5 февраля/Вторник, 20:00",MAXIMILIAN
5789,0,"Квиз, плиз! SPB",132,"1 февраля/Пятница, 20:00",Grand Bianco
5788,0,"Квиз, плиз! SPB",132,"31 января/Четверг, 19:30",Street Food Bar №1
5787,0,"Квиз, плиз! SPB",131,"30 января/Среда, 20:00",MAXIMILIAN
5714,0,"Квиз, плиз! SPB",130,"26 января/Суббота, 18:00",Grand Bianco
5713,0,"Квиз, плиз! SPB",130,"24 января/Четверг, 19:30",Street Food Bar №1
5712,0,"Квиз, плиз! SPB",129,"23 января/Среда, 19:30",Street Food Bar №1
5711,0,"Квиз, плиз! SPB",129,"22 января/Вторник, 20:00",MAXIMILIAN
5584,0,"Квиз, плиз! SPB",128,"20 января/Воскресенье, 18:00",Grand Bianco
5583,0,"Квиз, плиз! SPB",128,"19 января/Суббота, 18:00",Metropolis Kitchen & Bar
5582,0,"Квиз, плиз! SPB",127,"18 января/Пятница, 19:30",GAGEN
5581,0,"Квиз, плиз! SPB",127,"17 января/Четверг, 19:30",Street Food Bar №1
5425,0,"Квиз, плиз! SPB",126,"13 января/Воскресенье, 18:00",Grand Bianco
5417,0,"Квиз, плиз! SPB",126,"12 января/Суббота, 18:00",Street Food Bar №1
5416,0,"Квиз, плиз! SPB",125,"10 января/Четверг, 19:30",Street Food Bar №1
5415,0,"Квиз, плиз! SPB",125,"9 января/Среда, 19:30",Street Food Bar №1
5414,0,"Квиз, плиз! SPB",124,"8 января/Вторник, 18:00",MAXIMILIAN
5413,0,"Квиз, плиз! SPB",124,"6 января/Воскресенье, 18:00",Grand Bianco
5411,0,"Квиз, плиз! SPB",123,"4 января/Пятница, 18:00",Grand Bianco
5409,0,"Квиз, плиз! SPB",123,"3 января/Четверг, 18:00",Grand Bianco
5334,0,"Квиз, плиз! SPB ",122.2,"26 декабря/Среда, 19:30",Street Food Bar №1
5333,0,"Квиз, плиз! SPB",122.1,"25 декабря/Вторник, 19:30",Street Food Bar №1
5240,0,"Квиз, плиз! SPB",121.2,"20 декабря/Четверг, 19:30",Street Food Bar №1
5238,0,"Квиз, плиз! SPB",121.1,"18 декабря/Вторник, 20:00",MAXIMILIAN
5117,0,"Квиз, плиз! SPB",120.2,"16 декабря/Воскресенье, 18:00",Street Food Bar №1
5116,0,"Квиз, плиз! SPB",120.1,"15 декабря/Суббота, 18:00",Street Food Bar №1
5115,0,"Квиз, плиз! SPB",119.2,"14 декабря/Пятница, 19:30",Street Food Bar №1
5114,0,"Квиз, плиз! SPB",119.1,"12 декабря/Среда, 19:30",Street Food Bar №1
4992,0,"Квиз, плиз! SPB",118.3,"8 декабря/Суббота, 18:00",Grand Bianco
4991,0,"Квиз, плиз! SPB",118.2,"6 декабря/Четверг, 19:30",Street Food Bar №1
4989,0,"Квиз, плиз! SPB",118.1,"4 декабря/Вторник, 20:00",MAXIMILIAN
4858,0,,,,
4857,0,"Квиз, плиз! SPB",117.2,"1 декабря/Суббота, 18:00",Street Food Bar №1
4856,0,"Квиз, плиз! SPB",117.1,"29 ноября/Четверг, 19:30",Street Food Bar №1
4854,0,"Квиз, плиз! SPB",116.1,"28 ноября/Среда, 20:00",Metropolis Kitchen & Bar
4855,0,"Квиз, плиз! SPB",116.2,"28 ноября/Среда, 20:00",GAGEN
4853,0,"Квиз, плиз! SPB",115,"27 ноября/Вторник, 20:00",MAXIMILIAN
4744,0,"Квиз, плиз! SPB",113.2,"25 ноября/Воскресенье, 18:00",Street Food Bar №1
4743,0,"Квиз, плиз! SPB",114,"24 ноября/Суббота, 18:00",Street Food Bar №1
4741,0,"Квиз, плиз! SPB",113.1,"21 ноября/Среда, 20:00",Metropolis Kitchen & Bar
4608,0,"Квиз, плиз! SPB",112.2,"18 ноября/Воскресенье, 18:00",MAXIMILIAN
4607,0,"Квиз, плиз! SPB",112.1,"17 ноября/Суббота, 18:00",Street Food Bar №1
4606,0,"Квиз, плиз! SPB",111.2,"16 ноября/Пятница, 19:30",Street Food Bar №1
4604,0,"Квиз, плиз! SPB",111.1,"13 ноября/Вторник, 20:00",MAXIMILIAN
4505,0,"Квиз, плиз! SPB",110.2,"11 ноября/Воскресенье, 18:00",Grand Bianco
4504,0,"Квиз, плиз! SPB",110.1,"10 ноября/Суббота, 18:00",GAGEN
4502,0,"Квиз, плиз! SPB",109.2,"7 ноября/Среда, 19:30",Street Food Bar №1
4501,0,"Квиз, плиз! SPB",109.1,"6 ноября/Вторник, 20:00",MAXIMILIAN
4378,0,"Квиз, плиз! SPB",108.2,"4 ноября/Воскресенье, 18:00",Street Food Bar №1
4374,0,"Квиз, плиз! SPB",108.1,"30 октября/Вторник, 20:00",MAXIMILIAN
4275,0,"Квиз, плиз! SPB",107.2,"27 октября/Суббота, 18:00",Street Food Bar №1
4272,0,"Квиз, плиз! SPB",107.1,"24 октября/Среда, 20:00",Metropolis Kitchen & Bar
4163,0,"Квиз, плиз! SPB",106.2,"20 октября/Суббота, 18:00",Grand Bianco
4162,0,"Квиз, плиз! SPB",106.1,"19 октября/Пятница, 19:30",Street Food Bar №1
4160,0,"Квиз, плиз! SPB",105.2,"17 октября/Среда, 19:30",Street Food Bar №1
4159,0,"Квиз, плиз! SPB",105.1,"16 октября/Вторник, 20:00",MAXIMILIAN
4057,0,"Квиз, плиз! SPB",104.2,"14 октября/Воскресенье, 18:00",Grand Bianco
4056,0,"Квиз, плиз! SPB",104.1,"13 октября/Суббота, 18:00",Street Food Bar №1
4054,0,"Квиз, плиз! SPB",103.2,"10 октября/Среда, 20:00",GAGEN
4053,0,"Квиз, плиз! SPB",103.1,"9 октября/Вторник, 20:00",MAXIMILIAN
3954,0,"Квиз, плиз! SPB",102,"7 октября/Воскресенье, 18:00",Grand Bianco
3953,0,"Квиз, плиз! SPB",101.2,"5 октября/Пятница, 19:30",Street Food Bar №1
3952,0,"Квиз, плиз! SPB",101.1,"3 октября/Среда, 19:30",Street Food Bar №1
3860,0,"Квиз, плиз! SPB",100,"30 сентября/Воскресенье, 18:00",Grand Bianco
3858,0,"Квиз, плиз! SPB",99.2,"27 сентября/Четверг, 20:00",GAGEN
3857,0,"Квиз, плиз! SPB",99.1,"26 сентября/Среда, 19:30",Street Food Bar №1
3747,0,"Квиз, плиз! SPB",98.2,"21 сентября/Пятница, 19:30",Street Food Bar №1
3746,0,"Квиз, плиз! SPB",98.1,"20 сентября/Четверг, 20:00",GAGEN
3671,0,"Квиз, плиз! SPB",97.2,"14 сентября/Пятница, 20:00",Grand Bianco
3669,0,"Квиз, плиз! SPB",97.1,"13 сентября/Четверг, 19:30",Street Food Bar №1
3668,0,"Квиз, плиз! SPB",96.2,"12 сентября/Среда, 19:30",Street Food Bar №1
3667,0,"Квиз, плиз! SPB",96.1,"11 сентября/Вторник, 20:00",MAXIMILIAN
3570,0,"Квиз, плиз!  SPB",95.2,"7 сентября/Пятница, 19:30",Street Food Bar №1
3569,0,"Квиз, плиз! SPB",95.1,"6 сентября/Четверг, 20:00",GAGEN
3567,0,"Квиз, плиз! SPB",94,"5 сентября/Среда, 19:30",Street Food Bar №1
3401,0,,,,
3488,0,"Квиз, плиз! SPB ",93,"28 августа/Вторник, 20:00",MAXIMILIAN
3390,0,"Квиз, плиз! SPB",92.2,"24 августа/Пятница, 20:00",Grand Bianco
3389,0,"Квиз, плиз! SPB",92.1,"23 августа/Четверг, 19:30",Street Food Bar №1
3388,0,"Квиз, плиз! SPB",91,"22 августа/Среда, 20:00",GAGEN
3311,0,"Квиз, плиз! SPB",89.2,"16 августа/Четверг, 19:30",Street Food Bar №1
