id,scores_available,title,question_set,date,location
31486,True,"Квиз, плиз! SPB",412,"24 сентября/Пятница, 19:30",Rossi's Club
31488,True,"Квиз, плиз! SPB",412,"25 сентября/Суббота, 16:00",Puberty
31489,True,"Квиз, плиз! SPB",413,"25 сентября/Суббота, 17:00",Rossi's Club
31492,True,"Квиз, плиз! SPB",413,"26 сентября/Воскресенье, 19:30",Дворец Олимпия
31498,True,"Квиз, плиз! [стрим] SPB",166,"17 сентября/Пятница, 20:00","Везде, где есть интернет"
31500,True,"Квиз, плиз! [стрим] SPB",167,"18 сентября/Суббота, 20:00","Везде, где есть интернет"
31642,True,"Квиз, плиз! [стрим] SPB",168,"25 сентября/Суббота, 20:00","Везде, где есть интернет"
31643,True,"Квиз, плиз! SPB",414,"28 сентября/Вторник, 19:30",Ресторан ParkKing
31644,True,"Квиз, плиз! SPB",415,"29 сентября/Среда, 19:30",Rossi's Club
31645,False,"Квиз, плиз! SPB",414,"30 сентября/Четверг, 19:30",Puberty
31646,True,"Квиз, плиз! SPB",415,"30 сентября/Четверг, 19:30",Дворец Олимпия
31666,True,"Квиз, плиз! SPB",417,"1 октября/Пятница, 19:30",Rossi's Club
31667,True,"Квиз, плиз! SPB",416,"1 октября/Пятница, 19:30",Дворец Олимпия
31668,True,"Квиз, плиз! SPB",416,"2 октября/Суббота, 16:00",Puberty
31670,True,"Квиз, плиз! SPB",417,"3 октября/Воскресенье, 18:00",Ресторан ParkKing
31937,True,"Квиз, плиз! SPB",418,"5 октября/Вторник, 19:30",Дворец Олимпия
31938,True,"Квиз, плиз! SPB",419,"6 октября/Среда, 19:30",Ресторан ParkKing
31942,True,"Квиз, плиз! SPB",418,"7 октября/Четверг, 19:30",Ресторан ParkKing
31944,True,"Квиз, плиз! SPB",420,"8 октября/Пятница, 19:30",Rossi's Club
31945,False,[новички] SPB,420,"9 октября/Суббота, 16:00",Puberty
31947,True,"Квиз, плиз! SPB",419,"9 октября/Суббота, 17:00",Rossi's Club
31948,True,"Квиз, плиз! SPB",420,"10 октября/Воскресенье, 16:00",Rossi's Club
31954,True,"Квиз, плиз! [стрим] SPB",169,"2 октября/Суббота, 20:00","Везде, где есть интернет"
32167,True,"Квиз, плиз! SPB",421,"13 октября/Среда, 19:30",Ресторан ParkKing
32168,True,"Квиз, плиз! [на выживание] SPB",1,"14 октября/Четверг, 19:30",Дворец Олимпия
32169,True,"Квиз, плиз! SPB",421,"14 октября/Четверг, 19:30",Puberty
32170,True,"Квиз, плиз! SPB",422,"15 октября/Пятница, 19:30",Ресторан ParkKing
32171,True,"Квиз, плиз! SPB",423,"15 октября/Пятница, 19:30",Rossi's Club
32174,True,"Квиз, плиз! [на выживание] SPB",1,"16 октября/Суббота, 16:00",Puberty
32175,True,"Квиз, плиз! SPB",422,"16 октября/Суббота, 17:00",Rossi's Club
32176,True,"Квиз, плиз! SPB",423,"17 октября/Воскресенье, 16:00",Puberty
32178,True,"Квиз, плиз! [турбо] SPB",3,"17 октября/Воскресенье, 19:30",Дворец Олимпия
32180,True,"Квиз, плиз! [стрим] SPB",170,"8 октября/Пятница, 20:00","Везде, где есть интернет"
32181,True,"Квиз, плиз! [стрим] SPB",171,"9 октября/Суббота, 20:00","Везде, где есть интернет"
32392,True,"Квиз, плиз! [стрим] SPB",172,"15 октября/Пятница, 20:00","Везде, где есть интернет"
32394,True,"Квиз, плиз! SPB",424,"19 октября/Вторник, 19:30",Ресторан ParkKing
32395,True,"Квиз, плиз! SPB",425,"20 октября/Среда, 19:30",Ресторан ParkKing
32397,True,"Квиз, плиз! SPB",424,"21 октября/Четверг, 19:30",Puberty
32399,True,"Квиз, плиз! SPB",425,"22 октября/Пятница, 19:30",Rossi's Club
32400,True,"Квиз, плиз! SPB",426,"23 октября/Суббота, 18:00",Ресторан ParkKing
32403,True,"Квиз, плиз! SPB",426,"24 октября/Воскресенье, 17:00",Rossi's Club
32612,True,"Квиз, плиз! [стрим] SPB",173,"22 октября/Пятница, 20:00","Везде, где есть интернет"
32613,True,"Квиз, плиз! [стрим] SPB",174,"23 октября/Суббота, 20:00","Везде, где есть интернет"
32624,True,"Квиз, плиз! SPB",427,"26 октября/Вторник, 19:30",Ресторан ParkKing
32625,True,"Квиз, плиз! SPB",428,"27 октября/Среда, 19:30",Ресторан ParkKing
32627,True,[новички] SPB,428,"28 октября/Четверг, 19:30",Puberty
32629,True,"Квиз, плиз! SPB",427,"31 октября/Воскресенье, 16:00",Дубровский
32631,True,"Квиз, плиз! SPB",429,"30 октября/Суббота, 16:00",Дубровский
32632,False,"Квиз, плиз! SPB",429,"31 октября/Воскресенье, 19:30",Дворец Олимпия
32802,True,"Квиз, плиз! [стрим] SPB",175,"28 октября/Четверг, 20:00","Везде, где есть интернет"
32804,True,"Квиз, плиз! [стрим] SPB",176,"30 октября/Суббота, 20:00","Везде, где есть интернет"
33034,True,"Квиз, плиз! [стрим] SPB",177,"1 ноября/Понедельник, 20:00","Везде, где есть интернет"
33036,True,"Квиз, плиз! [стрим] SPB",178,"3 ноября/Среда, 20:00","Везде, где есть интернет"
33038,True,"Квиз, плиз! [стрим] SPB",179,"5 ноября/Пятница, 20:00","Везде, где есть интернет"
33040,True,"Квиз, плиз! [стрим] SPB",180,"7 ноября/Воскресенье, 20:00","Везде, где есть интернет"
33120,True,"Квиз, плиз! SPB",430,"9 ноября/Вторник, 19:30",Puberty
33121,True,"Квиз, плиз! SPB",431,"10 ноября/Среда, 19:30",Puberty
33122,True,"Квиз, плиз! SPB",430,"11 ноября/Четверг, 19:30",Ресторан ParkKing
33123,True,"Квиз, плиз! [железные яйца] SPB",3,"11 ноября/Четверг, 19:30",Дворец Олимпия
33125,True,"Квиз, плиз! SPB",431,"12 ноября/Пятница, 19:30",Ресторан ParkKing
33127,True,"Квиз, плиз! [железные яйца] SPB",3,"13 ноября/Суббота, 17:00",Rossi's Club
33129,True,"Квиз, плиз! SPB",432,"13 ноября/Суббота, 19:30",Дворец Олимпия
33131,True,"Квиз, плиз! SPB",432,"14 ноября/Воскресенье, 16:00",Puberty
33331,True,"Квиз, плиз! [стрим] SPB",181,"13 ноября/Суббота, 20:00","Везде, где есть интернет"
33334,True,"Квиз, плиз! SPB",433,"16 ноября/Вторник, 19:30",Puberty
33336,True,"Квиз, плиз! SPB",433,"17 ноября/Среда, 19:30",Puberty
33339,True,"Квиз, плиз! SPB",434,"18 ноября/Четверг, 19:30",Ресторан ParkKing
33342,True,"Квиз, плиз! SPB",434,"19 ноября/Пятница, 19:30",Rossi's Club
33344,True,"Квиз, плиз! SPB",435,"19 ноября/Пятница, 19:30",Ресторан ParkKing
33346,True,"Квиз, плиз! SPB",435,"20 ноября/Суббота, 17:00",Rossi's Club
33351,True,"Квиз, плиз! SPB",435,"21 ноября/Воскресенье, 16:00",Puberty
33614,True,"Квиз, плиз! SPB",436,"22 ноября/Понедельник, 19:30",ЦИНЬ
33615,True,"Квиз, плиз! SPB",437,"24 ноября/Среда, 19:30",Puberty
33616,False,"Квиз, плиз! [сюрприз] SPB",4,"25 ноября/Четверг, 19:30",Ресторан ParkKing
33618,True,"Квиз, плиз! SPB",436,"26 ноября/Пятница, 19:30",Rossi's Club
33620,True,"Квиз, плиз! [сюрприз] SPB",4,"27 ноября/Суббота, 17:00",Rossi's Club
33621,True,"Квиз, плиз! SPB",437,"28 ноября/Воскресенье, 16:00",Puberty
33624,True,"Квиз, плиз! [стрим] SPB",182,"20 ноября/Суббота, 20:00","Везде, где есть интернет"
33874,True,"Квиз, плиз! SPB",438,"30 ноября/Вторник, 19:30",Puberty
33875,True,[новички] SPB,438,"1 декабря/Среда, 19:30",Puberty
33876,True,"Квиз, плиз! SPB",438,"2 декабря/Четверг, 19:30",Rossi's Club
33879,True,"Квиз, плиз! SPB",439,"3 декабря/Пятница, 19:30",Rossi's Club
33883,True,"Квиз, плиз! SPB",440,"4 декабря/Суббота, 18:00",Ресторан ParkKing
33884,True,"Квиз, плиз! SPB",440,"5 декабря/Воскресенье, 16:00",Puberty
33885,True,"Квиз, плиз! SPB",439,"5 декабря/Воскресенье, 18:00",Ресторан ParkKing
33887,True,"Квиз, плиз! [стрим] SPB",183,"27 ноября/Суббота, 20:00","Везде, где есть интернет"
34039,True,"Квиз, плиз! SPB",441,"8 декабря/Среда, 19:30",Puberty
34040,True,"Квиз, плиз! SPB",442,"8 декабря/Среда, 19:30",Rossi's Club
34041,True,"Квиз, плиз! SPB",441,"9 декабря/Четверг, 19:30",Puberty
34042,True,"Квиз, плиз! SPB",442,"9 декабря/Четверг, 19:30",Ресторан ParkKing
34043,True,"Квиз, плиз! [на выживание] SPB",2,"10 декабря/Пятница, 19:30",ЦИНЬ
34044,True,"Квиз, плиз! SPB",442,"10 декабря/Пятница, 19:30",Rossi's Club
34046,True,"Квиз, плиз! SPB",443,"11 декабря/Суббота, 17:00",Rossi's Club
34048,True,"Квиз, плиз! SPB",441,"11 декабря/Суббота, 18:00",Ресторан ParkKing
34052,True,"Квиз, плиз! SPB",443,"12 декабря/Воскресенье, 16:00",Puberty
34101,True,"Квиз, плиз! [стрим] SPB",184,"3 декабря/Пятница, 20:00","Везде, где есть интернет"
34357,True,"Квиз, плиз! SPB",444,"15 декабря/Среда, 19:30",Puberty
34359,True,"Квиз, плиз! SPB",445,"15 декабря/Среда, 19:30",Ресторан ParkKing
34360,True,"Квиз, плиз! SPB",446,"16 декабря/Четверг, 19:30",ЦИНЬ
34361,True,"Квиз, плиз! SPB",445,"16 декабря/Четверг, 19:30",Дворец Олимпия
34362,True,"Квиз, плиз! SPB",444,"17 декабря/Пятница, 19:30",Rossi's Club
34363,True,"Квиз, плиз! SPB",446,"18 декабря/Суббота, 17:00",Rossi's Club
34366,True,"Квиз, плиз! [стрим] SPB",185,"10 декабря/Пятница, 20:00","Везде, где есть интернет"
34367,True,"Квиз, плиз! [стрим] SPB",186,"11 декабря/Суббота, 20:00","Везде, где есть интернет"
34437,True,"Квиз, плиз! SPB",444,"19 декабря/Воскресенье, 18:00",Дворец Олимпия
34543,True,"Квиз, плиз! [стрим] SPB",187,"18 декабря/Суббота, 20:00","Везде, где есть интернет"
34545,True,"Квиз, плиз! [стрим] SPB",188,"25 декабря/Суббота, 20:00","Везде, где есть интернет"
34546,True,"Квиз, плиз! SPB",447,"21 декабря/Вторник, 19:30",Ресторан ParkKing
34548,True,"Квиз, плиз! SPB",447,"22 декабря/Среда, 19:30",Rossi's Club
34549,False,[HELLO 2022] SPB,1,"23 декабря/Четверг, 19:30",ЦИНЬ
34550,True,"Квиз, плиз! SPB",448,"23 декабря/Четверг, 19:30",Дворец Олимпия
34552,True,"Квиз, плиз! SPB",448,"24 декабря/Пятница, 19:30",Rossi's Club
34553,True,"Квиз, плиз! SPB",449,"25 декабря/Суббота, 17:00",Rossi's Club
34557,True,"Квиз, плиз! SPB",449,"26 декабря/Воскресенье, 17:00",Rossi's Club
34559,True,"Квиз, плиз! [турбо] SPB",4,"26 декабря/Воскресенье, 19:30",Ресторан ParkKing
34561,True,"Квиз, плиз! SPB",450,"28 декабря/Вторник, 19:30",Ресторан ParkKing
34562,True,"Квиз, плиз! SPB",450,"29 декабря/Среда, 19:30",ЦИНЬ
34564,True,[HELLO 2022] SPB,1,"30 декабря/Четверг, 19:30",ЦИНЬ
34732,True,"Квиз, плиз! [стрим] SPB",189,"2 января/Воскресенье, 20:00","Везде, где есть интернет"
35014,True,"Квиз, плиз! SPB",451,"4 января/Вторник, 18:00",Puberty
35017,True,"Квиз, плиз! SPB",451,"6 января/Четверг, 19:30",Ресторан ParkKing
35019,True,"Квиз, плиз! SPB",452,"7 января/Пятница, 19:30",Rossi's Club
35021,True,"Квиз, плиз! SPB",453,"8 января/Суббота, 18:00",ЦИНЬ
35022,True,"Квиз, плиз! SPB",453,"9 января/Воскресенье, 16:00",Puberty
35023,True,"Квиз, плиз! SPB",452,"9 января/Воскресенье, 19:30",Ресторан ParkKing
35029,True,"Квиз, плиз! [стрим] SPB",190,"5 января/Среда, 20:00","Везде, где есть интернет"
35030,True,"Квиз, плиз! [стрим] SPB",191,"7 января/Пятница, 20:00","Везде, где есть интернет"
35032,True,HELLO 2022 [стрим] SPB,1,"8 января/Суббота, 20:00","Везде, где есть интернет"
35186,True,"Квиз, плиз! SPB",454,"11 января/Вторник, 19:30",Puberty
35187,True,"Квиз, плиз! SPB",455,"12 января/Среда, 19:30",Puberty
35188,True,"Квиз, плиз! SPB",456,"13 января/Четверг, 19:30",ЦИНЬ
35190,True,"Квиз, плиз! SPB",456,"14 января/Пятница, 19:30",Rossi's Club
35191,True,"Квиз, плиз! SPB",454,"14 января/Пятница, 19:30",Ресторан ParkKing
35195,True,"Квиз, плиз! SPB",455,"16 января/Воскресенье, 19:30",Ресторан ParkKing
35404,True,"Квиз, плиз! SPB",457,"18 января/Вторник, 19:30",Puberty
35405,True,"Квиз, плиз! SPB",458,"19 января/Среда, 19:30",Puberty
35406,True,"Квиз, плиз! SPB",457,"20 января/Четверг, 19:30",ЦИНЬ
35407,True,[новички] SPB,459,"20 января/Четверг, 19:30",Ресторан ParkKing
35409,True,"Квиз, плиз! SPB",458,"21 января/Пятница, 19:30",Rossi's Club
35410,True,"Квиз, плиз! SPB",459,"22 января/Суббота, 17:00",Rossi's Club
35413,True,"Квиз, плиз! SPB",458,"23 января/Воскресенье, 16:00",Puberty
35415,True,"Квиз, плиз! SPB",459,"23 января/Воскресенье, 19:30",Дворец Олимпия
35437,True,"Квиз, плиз! [стрим] SPB",192,"14 января/Пятница, 20:00","Везде, где есть интернет"
35438,True,"Квиз, плиз! [стрим] SPB",193,"15 января/Суббота, 20:00","Везде, где есть интернет"
35651,True,"Квиз, плиз! SPB",460,"25 января/Вторник, 19:30",Puberty
35652,True,"Квиз, плиз! SPB",461,"26 января/Среда, 19:30",Puberty
35653,True,"Квиз, плиз! SPB",460,"27 января/Четверг, 19:30",Дворец Олимпия
35655,True,"Квиз, плиз! SPB",461,"28 января/Пятница, 19:30",Дворец Олимпия
35656,True,"Квиз, плиз! SPB",462,"29 января/Суббота, 16:00",Puberty
35658,True,"Квиз, плиз! SPB",462,"30 января/Воскресенье, 19:30",Дворец Олимпия
35660,True,"Квиз, плиз! [стрим] SPB",194,"22 января/Суббота, 20:00","Везде, где есть интернет"
35885,True,"Квиз, плиз! SPB",463,"1 февраля/Вторник, 19:30",Puberty
35886,True,[новички] SPB,464,"2 февраля/Среда, 19:30",Puberty
35887,True,"Квиз, плиз! SPB",463,"2 февраля/Среда, 19:30",Grand Bianco
35888,True,"Квиз, плиз! SPB",464,"3 февраля/Четверг, 19:30",Street Food Bar №1
35890,True,"Квиз, плиз! SPB",465,"4 февраля/Пятница, 19:30",Дворец Олимпия
35893,True,"Квиз, плиз! SPB",465,"5 февраля/Суббота, 16:00",Puberty
35899,True,"Квиз, плиз! SPB",464,"6 февраля/Воскресенье, 19:30",Дворец Олимпия
35908,True,"Квиз, плиз! [стрим] SPB",195,"28 января/Пятница, 20:00","Везде, где есть интернет"
35909,True,"Квиз, плиз! [стрим] SPB",196,"29 января/Суббота, 20:00","Везде, где есть интернет"
36153,True,"Квиз, плиз! SPB",466,"8 февраля/Вторник, 19:30",Puberty
36155,True,"Квиз, плиз! SPB",467,"9 февраля/Среда, 19:30",ЦИНЬ
36156,False,"Квиз, плиз! SPB",468,"10 февраля/Четверг, 19:30",Дворец Олимпия
36157,True,"Квиз, плиз! SPB",466,"11 февраля/Пятница, 19:30",ЦИНЬ
36159,True,"Квиз, плиз! SPB",468,"12 февраля/Суббота, 16:00",Puberty
36161,True,"Квиз, плиз! SPB",467,"13 февраля/Воскресенье, 16:00",Puberty
36165,True,"Квиз, плиз! [стрим] SPB",197,"5 февраля/Суббота, 20:00","Везде, где есть интернет"
36366,True,"Квиз, плиз! [стрим] SPB",198,"12 февраля/Суббота, 20:00","Везде, где есть интернет"
36424,True,"Квиз, плиз! SPB",469,"15 февраля/Вторник, 19:30",Puberty
36425,True,"Квиз, плиз! [железные яйца] SPB",4,"16 февраля/Среда, 19:30",Puberty
36427,True,"Квиз, плиз! SPB",470,"17 февраля/Четверг, 19:30",Rossi's Club
36428,True,"Квиз, плиз! SPB",469,"18 февраля/Пятница, 19:30",Дворец Олимпия
36429,True,"Квиз, плиз! SPB",470,"18 февраля/Пятница, 19:30",Street Food Bar №1
36431,True,"Квиз, плиз! SPB",471,"19 февраля/Суббота, 16:00",Puberty
36434,True,"Квиз, плиз! SPB",471,"20 февраля/Воскресенье, 19:30",Дворец Олимпия
36673,True,"Квиз, плиз! SPB",472,"22 февраля/Вторник, 19:30",Ресторан ParkKing
36676,True,"Квиз, плиз! SPB",473,"23 февраля/Среда, 16:00",Rossi's Club
36677,True,"Квиз, плиз! SPB",472,"24 февраля/Четверг, 19:30",Дворец Олимпия
36678,True,"Квиз, плиз! SPB",474,"25 февраля/Пятница, 19:30",Rossi's Club
36680,True,"Квиз, плиз! SPB",473,"26 февраля/Суббота, 19:30",Дворец Олимпия
36688,True,"Квиз, плиз! SPB",474,"27 февраля/Воскресенье, 19:30",Дворец Олимпия
36689,True,"Квиз, плиз! [стрим] SPB",199,"18 февраля/Пятница, 20:00","Везде, где есть интернет"
36690,True,"Квиз, плиз! [стрим] SPB",200,"19 февраля/Суббота, 20:00","Везде, где есть интернет"
36691,True,"Квиз, плиз! [стрим] SPB",201,"20 февраля/Воскресенье, 20:00","Везде, где есть интернет"
36875,True,"Квиз, плиз! [стрим] SPB",202,"26 февраля/Суббота, 20:00","Везде, где есть интернет"
36878,True,"Квиз, плиз! SPB",476,"2 марта/Среда, 19:30",Grand Bianco
36879,False,"Квиз, плиз! SPB",477,"3 марта/Четверг, 19:30",Дворец Олимпия
36881,True,"Квиз, плиз! SPB",475,"4 марта/Пятница, 19:30",Street Food Bar №1
36883,True,"Квиз, плиз! SPB",476,"5 марта/Суббота, 16:00",Puberty
36944,True,[300к1] SPB,1,"5 марта/Суббота, 19:30",Grand Bianco
36946,True,"Квиз, плиз! SPB",477,"6 марта/Воскресенье, 15:30",Puberty
37222,True,"Квиз, плиз! SPB",478,"7 марта/Понедельник, 17:00",Rossi's Club
37223,True,"Квиз, плиз! SPB",479,"8 марта/Вторник, 17:00",Rossi's Club
37226,True,"Квиз, плиз! SPB",479,"10 марта/Четверг, 19:30",Street Food Bar №1
37228,True,"Квиз, плиз! SPB",478,"11 марта/Пятница, 19:30",Street Food Bar №1
37231,True,"Квиз, плиз! SPB",480,"12 марта/Суббота, 16:00",Puberty
37238,True,[300к1] SPB,1,"13 марта/Воскресенье, 17:00",Street Food Bar №1
37239,True,"Квиз, плиз! SPB",480,"13 марта/Воскресенье, 16:00",Puberty
37242,True,"Квиз, плиз! [стрим] SPB",203,"5 марта/Суббота, 20:00","Везде, где есть интернет"
37243,True,"Квиз, плиз! [стрим] SPB",204,"6 марта/Воскресенье, 20:00","Везде, где есть интернет"
37446,True,"Квиз, плиз! SPB",481,"15 марта/Вторник, 19:30",Puberty
37447,True,"Квиз, плиз! SPB",482,"16 марта/Среда, 19:30",Street Food Bar №1
37448,True,"Квиз, плиз! SPB",481,"17 марта/Четверг, 19:30",Street Food Bar №1
37450,True,"Квиз, плиз! SPB",483,"18 марта/Пятница, 19:30",Rossi's Club
37451,True,[новички] SPB,483,"18 марта/Пятница, 19:30",Street Food Bar №1
37453,True,"Квиз, плиз! SPB",482,"19 марта/Суббота, 19:30",Дворец Олимпия
37455,True,"Квиз, плиз! SPB",483,"20 марта/Воскресенье, 17:00",Street Food Bar №1
37457,True,"Квиз, плиз! [турбо] SPB",5,"20 марта/Воскресенье, 19:30",Grand Bianco
37459,True,"Квиз, плиз! [стрим] SPB",205,"12 марта/Суббота, 20:00","Везде, где есть интернет"
37706,True,"Квиз, плиз! SPB",485,"23 марта/Среда, 19:30",Street Food Bar №1
37707,True,"Квиз, плиз! SPB",484,"22 марта/Вторник, 19:30",Puberty
37709,True,"Квиз, плиз! SPB",486,"25 марта/Пятница, 19:30",Дворец Олимпия
37710,True,"Квиз, плиз! SPB",484,"25 марта/Пятница, 19:30",Street Food Bar №1
37711,True,[новички] SPB,486,"25 марта/Пятница, 19:30",Grand Bianco
37712,True,"Квиз, плиз! SPB",484,"26 марта/Суббота, 16:00",Puberty
37714,True,"Квиз, плиз! SPB",485,"26 марта/Суббота, 19:30",Ресторан ParkKing
37717,True,"Квиз, плиз! SPB",485,"27 марта/Воскресенье, 19:30",Дворец Олимпия
37718,True,"Квиз, плиз! [стрим] SPB",206,"18 марта/Пятница, 20:00","Везде, где есть интернет"
37719,True,"Квиз, плиз! [стрим] SPB",207,"19 марта/Суббота, 20:00","Везде, где есть интернет"
37994,True,"Квиз, плиз! SPB",487,"29 марта/Вторник, 19:30",Puberty
37996,True,"Квиз, плиз! [WTF] SPB",2,"31 марта/Четверг, 19:30",Дворец Олимпия
37997,True,"Квиз, плиз! SPB",488,"31 марта/Четверг, 19:30",Ресторан ParkKing
37998,True,"Квиз, плиз! SPB",489,"1 апреля/Пятница, 19:30",Street Food Bar №1
37999,True,[новички] SPB,487,"2 апреля/Суббота, 17:00",Street Food Bar №1
38001,True,"Квиз, плиз! [WTF] SPB",2,"2 апреля/Суббота, 16:00",Puberty
38002,True,"Квиз, плиз! SPB",487,"2 апреля/Суббота, 17:00",Rossi's Club
38003,True,"Квиз, плиз! SPB",489,"3 апреля/Воскресенье, 15:30",Grand Bianco
38004,True,"Квиз, плиз! SPB",488,"3 апреля/Воскресенье, 16:00",Puberty
38010,True,"Квиз, плиз! [стрим] SPB",208,"26 марта/Суббота, 20:00","Везде, где есть интернет"
38158,True,"Квиз, плиз! [WTF] SPB",2,"9 апреля/Суббота, 16:00",Puberty
38273,True,"Квиз, плиз! SPB",490,"5 апреля/Вторник, 19:30",Puberty
38274,True,"Квиз, плиз! SPB",491,"7 апреля/Четверг, 19:30",Rossi's Club
38275,True,"Квиз, плиз! SPB",490,"8 апреля/Пятница, 19:30",Дворец Олимпия
38276,True,"Квиз, плиз! SPB",492,"8 апреля/Пятница, 19:30",Rossi's Club
38277,False,"Квиз, плиз! SPB",491,"9 апреля/Суббота, 17:00",Rossi's Club
38280,True,"Квиз, плиз! SPB",492,"10 апреля/Воскресенье, 19:30",Дворец Олимпия
38289,True,"Квиз, плиз! [стрим] SPB",209,"2 апреля/Суббота, 20:00","Везде, где есть интернет"
38291,True,"Квиз, плиз! [стрим] SPB",210,"3 апреля/Воскресенье, 20:00","Везде, где есть интернет"
38582,True,"Квиз, плиз! SPB",493,"12 апреля/Вторник, 19:30",Puberty
38584,True,"Квиз, плиз! SPB",494,"13 апреля/Среда, 19:30",Grand Bianco
38587,True,"Квиз, плиз! SPB",493,"14 апреля/Четверг, 19:30",Дворец Олимпия
38588,True,"Квиз, плиз! SPB",495,"15 апреля/Пятница, 19:30",Grand Bianco
38589,True,"Квиз, плиз! SPB",494,"16 апреля/Суббота, 15:30",Grand Bianco
38592,True,[новички] SPB,495,"17 апреля/Воскресенье, 16:00",Puberty
38594,True,[300к1] SPB,2,"17 апреля/Воскресенье, 19:30",Grand Bianco
38599,True,[300к1] SPB,2,"23 апреля/Суббота, 16:00",Puberty
38600,True,"Квиз, плиз! [стрим] SPB",211,"8 апреля/Пятница, 20:00","Везде, где есть интернет"
38601,True,"Квиз, плиз! [стрим] SPB",212,"9 апреля/Суббота, 20:00","Везде, где есть интернет"
38842,True,"Квиз, плиз! SPB",497,"21 апреля/Четверг, 19:30",Rossi's Club
38843,True,"Квиз, плиз! SPB",496,"22 апреля/Пятница, 19:30",ЦИНЬ
38844,True,"Квиз, плиз! SPB",498,"22 апреля/Пятница, 19:30",Rossi's Club
38845,True,"Квиз, плиз! SPB",497,"23 апреля/Суббота, 15:30",Grand Bianco
38846,True,"Квиз, плиз! SPB",498,"23 апреля/Суббота, 17:00",Rossi's Club
38847,True,"Квиз, плиз! SPB",498,"24 апреля/Воскресенье, 15:30",Grand Bianco
38851,True,"Квиз, плиз! [стрим] SPB",213,"16 апреля/Суббота, 20:00","Везде, где есть интернет"
38852,True,"Квиз, плиз! [стрим] SPB",214,"17 апреля/Воскресенье, 20:00","Везде, где есть интернет"
39138,True,"Квиз, плиз! SPB",499,"26 апреля/Вторник, 19:30",Puberty
39141,True,"Квиз, плиз! SPB",500,"28 апреля/Четверг, 19:30",ЦИНЬ
39144,True,"Квиз, плиз! SPB",499,"29 апреля/Пятница, 19:30",Rossi's Club
39146,True,"Квиз, плиз! SPB",500,"30 апреля/Суббота, 17:00",Rossi's Club
39153,False,"Квиз, плиз! SPB",499,"1 мая/Воскресенье, 19:30",Ресторан ParkKing
39154,True,"Квиз, плиз! SPB",501,"2 мая/Понедельник, 15:30",Grand Bianco
39158,True,"Квиз, плиз! SPB",501,"4 мая/Среда, 19:30",Grand Bianco
39167,True,"Квиз, плиз! [стрим] SPB",215,"22 апреля/Пятница, 20:00","Везде, где есть интернет"
39169,True,"Квиз, плиз! [стрим] SPB",216,"23 апреля/Суббота, 20:00","Везде, где есть интернет"
39170,True,"Квиз, плиз! [стрим] SPB",217,"24 апреля/Воскресенье, 20:00","Везде, где есть интернет"
39447,True,"Квиз, плиз! SPB",502,"5 мая/Четверг, 19:30",ЦИНЬ
39449,True,"Квиз, плиз! SPB",502,"6 мая/Пятница, 19:30",Rossi's Club
39450,True,[новички] SPB,503,"7 мая/Суббота, 15:30",Grand Bianco
39452,True,"Квиз, плиз! SPB",503,"7 мая/Суббота, 16:00",Puberty
39461,True,"Квиз, плиз! SPB",503,"8 мая/Воскресенье, 19:30",Ресторан ParkKing
39472,True,"Квиз, плиз! [стрим] SPB",218,"30 апреля/Суббота, 20:00","Везде, где есть интернет"
39476,True,"Квиз, плиз! [стрим] SPB",219,"1 мая/Воскресенье, 20:00","Везде, где есть интернет"
39671,True,"Квиз, плиз! SPB",504,"9 мая/Понедельник, 15:30",Grand Bianco
39672,True,"Квиз, плиз! SPB",505,"9 мая/Понедельник, 19:30",Rossi's Club
39674,True,"Квиз, плиз! SPB",506,"10 мая/Вторник, 16:00",Puberty
39675,True,[новички] SPB,506,"10 мая/Вторник, 15:30",Grand Bianco
39676,True,"Квиз, плиз! SPB",505,"11 мая/Среда, 19:30",Grand Bianco
39678,True,"Квиз, плиз! SPB",504,"12 мая/Четверг, 19:30",Rossi's Club
39679,True,"Квиз, плиз! SPB",505,"13 мая/Пятница, 19:30",Дворец Олимпия
39683,True,"Квиз, плиз! SPB",506,"14 мая/Суббота, 19:30",Дворец Олимпия
39684,True,"Квиз, плиз! SPB",504,"15 мая/Воскресенье, 15:30",Grand Bianco
39687,True,"Квиз, плиз! [стрим] SPB",220,"7 мая/Суббота, 20:00","Везде, где есть интернет"
39690,True,"Квиз, плиз! [стрим] SPB",221,"9 мая/Понедельник, 20:00","Везде, где есть интернет"
39870,False,"Квиз, плиз! SPB",507,"15 мая/Воскресенье, 19:30",Grand Bianco
39958,True,"Квиз, плиз! SPB",508,"17 мая/Вторник, 19:30",Puberty
39959,True,[новички] SPB,509,"17 мая/Вторник, 19:30",Ресторан ParkKing
39960,True,"Квиз, плиз! SPB",507,"18 мая/Среда, 19:30",Rossi's Club
39962,True,"Квиз, плиз! SPB",508,"19 мая/Четверг, 19:30",Rossi's Club
39964,True,"Квиз, плиз! SPB",507,"20 мая/Пятница, 19:30",Rossi's Club
39965,True,"Квиз, плиз! SPB",509,"21 мая/Суббота, 19:30",Grand Bianco
39966,True,"Квиз, плиз! SPB",508,"22 мая/Воскресенье, 15:30",Grand Bianco
39967,True,"Квиз, плиз! SPB",509,"22 мая/Воскресенье, 19:30",Grand Bianco
39968,True,"Квиз, плиз! [стрим] SPB",222,"13 мая/Пятница, 20:00","Везде, где есть интернет"
